Vs	V(N002,N003)	I(D1)
-3.499999999999996e-01	-3.500000e-01	-3.597343e-13
-3.399999999999999e-01	-3.400000e-01	-3.497052e-13
-3.300000000000001e-01	-3.300000e-01	-3.396731e-13
-3.200000000000003e-01	-3.200000e-01	-3.296373e-13
-3.099999999999996e-01	-3.100000e-01	-3.195977e-13
-2.999999999999998e-01	-3.000000e-01	-3.095538e-13
-2.900000000000000e-01	-2.900000e-01	-2.995051e-13
-2.800000000000002e-01	-2.800000e-01	-2.894510e-13
-2.699999999999996e-01	-2.700000e-01	-2.793911e-13
-2.599999999999998e-01	-2.600000e-01	-2.693245e-13
-2.500000000000000e-01	-2.500000e-01	-2.592508e-13
-2.400000000000002e-01	-2.400000e-01	-2.491690e-13
-2.299999999999995e-01	-2.300000e-01	-2.390782e-13
-2.199999999999998e-01	-2.200000e-01	-2.289775e-13
-2.100000000000000e-01	-2.100000e-01	-2.188658e-13
-2.000000000000002e-01	-2.000000e-01	-2.087420e-13
-1.899999999999995e-01	-1.900000e-01	-1.986046e-13
-1.799999999999997e-01	-1.800000e-01	-1.884522e-13
-1.699999999999999e-01	-1.700000e-01	-1.782831e-13
-1.600000000000001e-01	-1.600000e-01	-1.680956e-13
-1.499999999999995e-01	-1.500000e-01	-1.578877e-13
-1.399999999999997e-01	-1.400000e-01	-1.476570e-13
-1.299999999999999e-01	-1.300000e-01	-1.374011e-13
-1.200000000000001e-01	-1.200000e-01	-1.271172e-13
-1.100000000000003e-01	-1.100000e-01	-1.168024e-13
-9.999999999999964e-02	-1.000000e-01	-1.064531e-13
-8.999999999999986e-02	-9.000000e-02	-9.606578e-14
-8.000000000000007e-02	-8.000000e-02	-8.563610e-14
-7.000000000000028e-02	-7.000000e-02	-7.515950e-14
-5.999999999999961e-02	-6.000000e-02	-6.463084e-14
-4.999999999999982e-02	-5.000000e-02	-5.404445e-14
-4.000000000000004e-02	-4.000000e-02	-4.339402e-14
-3.000000000000025e-02	-3.000000e-02	-3.267255e-14
-1.999999999999957e-02	-2.000000e-02	-2.187228e-14
-9.999999999999787e-03	-1.000000e-02	-1.098461e-14
0.000000000000000e+00	0.000000e+00	0.000000e+00
9.999999999999787e-03	1.000000e-02	1.109215e-14
2.000000000000046e-02	2.000000e-02	2.230358e-14
3.000000000000025e-02	3.000000e-02	3.364731e-14
4.000000000000004e-02	4.000000e-02	4.513780e-14
4.999999999999982e-02	5.000000e-02	5.679107e-14
6.000000000000050e-02	6.000000e-02	6.862490e-14
7.000000000000028e-02	7.000000e-02	8.065902e-14
8.000000000000007e-02	8.000000e-02	9.291529e-14
8.999999999999986e-02	9.000000e-02	1.054180e-13
1.000000000000005e-01	1.000000e-01	1.181940e-13
1.100000000000003e-01	1.100000e-01	1.312732e-13
1.200000000000001e-01	1.200000e-01	1.446887e-13
1.299999999999999e-01	1.300000e-01	1.584772e-13
1.399999999999997e-01	1.400000e-01	1.726795e-13
1.500000000000004e-01	1.500000e-01	1.873408e-13
1.600000000000001e-01	1.600000e-01	2.025111e-13
1.699999999999999e-01	1.700000e-01	2.182460e-13
1.799999999999997e-01	1.800000e-01	2.346074e-13
1.900000000000004e-01	1.900000e-01	2.516635e-13
2.000000000000002e-01	2.000000e-01	2.694902e-13
2.100000000000000e-01	2.100000e-01	2.881717e-13
2.199999999999998e-01	2.200000e-01	3.078014e-13
2.300000000000004e-01	2.300000e-01	3.284827e-13
2.400000000000002e-01	2.400000e-01	3.503307e-13
2.500000000000000e-01	2.500000e-01	3.734725e-13
2.599999999999998e-01	2.600000e-01	3.980497e-13
2.700000000000005e-01	2.700000e-01	4.242190e-13
2.800000000000002e-01	2.800000e-01	4.521541e-13
2.900000000000000e-01	2.900000e-01	4.820480e-13
2.999999999999998e-01	3.000000e-01	5.141147e-13
3.100000000000005e-01	3.100000e-01	5.485913e-13
3.200000000000003e-01	3.200000e-01	5.857412e-13
3.300000000000001e-01	3.300000e-01	6.258562e-13
3.399999999999999e-01	3.400000e-01	6.692603e-13
3.500000000000005e-01	3.500000e-01	7.163125e-13
3.600000000000003e-01	3.600000e-01	7.674115e-13
3.700000000000001e-01	3.700000e-01	8.229990e-13
3.799999999999999e-01	3.800000e-01	8.835654e-13
3.899999999999997e-01	3.900000e-01	9.496543e-13
4.000000000000004e-01	4.000000e-01	1.021869e-12
4.100000000000001e-01	4.100000e-01	1.100879e-12
4.199999999999999e-01	4.200000e-01	1.187425e-12
4.299999999999997e-01	4.300000e-01	1.282331e-12
4.400000000000004e-01	4.400000e-01	1.386511e-12
4.500000000000002e-01	4.500000e-01	1.500976e-12
4.600000000000000e-01	4.600000e-01	1.626850e-12
4.699999999999998e-01	4.700000e-01	1.765380e-12
4.800000000000004e-01	4.800000e-01	1.917946e-12
4.900000000000002e-01	4.900000e-01	2.086084e-12
5.000000000000000e-01	5.000000e-01	2.271492e-12
5.099999999999998e-01	5.100000e-01	2.476057e-12
5.200000000000005e-01	5.200000e-01	2.701872e-12
5.300000000000002e-01	5.300000e-01	2.951257e-12
5.400000000000000e-01	5.400000e-01	3.226786e-12
5.499999999999998e-01	5.500000e-01	3.531316e-12
5.600000000000005e-01	5.600000e-01	3.868012e-12
5.700000000000003e-01	5.700000e-01	4.240388e-12
5.800000000000001e-01	5.800000e-01	4.652341e-12
5.899999999999999e-01	5.900000e-01	5.108193e-12
6.000000000000005e-01	6.000000e-01	5.612739e-12
6.100000000000003e-01	6.100000e-01	6.171297e-12
6.200000000000001e-01	6.200000e-01	6.789765e-12
6.299999999999999e-01	6.300000e-01	7.474688e-12
6.399999999999997e-01	6.400000e-01	8.233321e-12
6.500000000000004e-01	6.500000e-01	9.073717e-12
6.600000000000001e-01	6.600000e-01	1.000480e-11
6.699999999999999e-01	6.700000e-01	1.103649e-11
6.799999999999997e-01	6.800000e-01	1.217975e-11
6.900000000000004e-01	6.900000e-01	1.344679e-11
7.000000000000002e-01	7.000000e-01	1.485111e-11
7.100000000000000e-01	7.100000e-01	1.640772e-11
7.199999999999998e-01	7.200000e-01	1.813323e-11
7.300000000000004e-01	7.300000e-01	2.004611e-11
7.400000000000002e-01	7.400000e-01	2.216681e-11
7.500000000000000e-01	7.500000e-01	2.451802e-11
7.599999999999998e-01	7.600000e-01	2.712494e-11
7.700000000000005e-01	7.700000e-01	3.001547e-11
7.800000000000002e-01	7.800000e-01	3.322061e-11
7.900000000000000e-01	7.900000e-01	3.677469e-11
7.999999999999998e-01	8.000000e-01	4.071585e-11
8.100000000000005e-01	8.100000e-01	4.508634e-11
8.200000000000003e-01	8.200000e-01	4.993307e-11
8.300000000000001e-01	8.300000e-01	5.530804e-11
8.399999999999999e-01	8.400000e-01	6.126894e-11
8.500000000000005e-01	8.500000e-01	6.787977e-11
8.600000000000003e-01	8.600000e-01	7.521151e-11
8.700000000000001e-01	8.700000e-01	8.334289e-11
8.799999999999999e-01	8.800000e-01	9.236124e-11
8.899999999999997e-01	8.900000e-01	1.023635e-10
9.000000000000004e-01	9.000000e-01	1.134569e-10
9.100000000000001e-01	9.100000e-01	1.257609e-10
9.199999999999999e-01	9.200000e-01	1.394076e-10
9.299999999999997e-01	9.300000e-01	1.545436e-10
9.400000000000004e-01	9.400000e-01	1.713316e-10
9.500000000000002e-01	9.500000e-01	1.899519e-10
9.600000000000000e-01	9.600000e-01	2.106049e-10
9.699999999999998e-01	9.700000e-01	2.335123e-10
9.800000000000004e-01	9.800000e-01	2.589204e-10
9.900000000000002e-01	9.899999e-01	2.871024e-10
1.000000000000000e+00	9.999999e-01	3.183613e-10
1.010000000000000e+00	1.010000e+00	3.530329e-10
1.020000000000000e+00	1.020000e+00	3.914901e-10
1.030000000000000e+00	1.030000e+00	4.341463e-10
1.040000000000000e+00	1.040000e+00	4.814601e-10
1.050000000000000e+00	1.050000e+00	5.339402e-10
1.060000000000000e+00	1.060000e+00	5.921508e-10
1.070000000000000e+00	1.070000e+00	6.567177e-10
1.080000000000000e+00	1.080000e+00	7.283352e-10
1.090000000000000e+00	1.090000e+00	8.077733e-10
1.100000000000001e+00	1.100000e+00	8.958861e-10
1.110000000000000e+00	1.110000e+00	9.936211e-10
1.120000000000000e+00	1.120000e+00	1.102029e-09
1.130000000000000e+00	1.130000e+00	1.222276e-09
1.140000000000001e+00	1.140000e+00	1.355654e-09
1.150000000000000e+00	1.150000e+00	1.503597e-09
1.160000000000000e+00	1.160000e+00	1.667698e-09
1.170000000000000e+00	1.170000e+00	1.849719e-09
1.180000000000000e+00	1.180000e+00	2.051619e-09
1.190000000000000e+00	1.190000e+00	2.275568e-09
1.200000000000000e+00	1.200000e+00	2.523974e-09
1.210000000000000e+00	1.210000e+00	2.799509e-09
1.220000000000000e+00	1.220000e+00	3.105135e-09
1.230000000000000e+00	1.230000e+00	3.444139e-09
1.240000000000000e+00	1.240000e+00	3.820165e-09
1.250000000000000e+00	1.250000e+00	4.237257e-09
1.260000000000000e+00	1.260000e+00	4.699901e-09
1.270000000000000e+00	1.270000e+00	5.213071e-09
1.280000000000000e+00	1.279999e+00	5.782285e-09
1.290000000000000e+00	1.289999e+00	6.413663e-09
1.300000000000000e+00	1.299999e+00	7.113996e-09
1.310000000000000e+00	1.309999e+00	7.890812e-09
1.320000000000000e+00	1.319999e+00	8.752466e-09
1.330000000000000e+00	1.329999e+00	9.708223e-09
1.340000000000000e+00	1.339999e+00	1.076836e-08
1.350000000000001e+00	1.349999e+00	1.194427e-08
1.360000000000000e+00	1.359999e+00	1.324861e-08
1.370000000000000e+00	1.369999e+00	1.469540e-08
1.380000000000000e+00	1.379998e+00	1.630019e-08
1.390000000000001e+00	1.389998e+00	1.808024e-08
1.400000000000000e+00	1.399998e+00	2.005469e-08
1.410000000000000e+00	1.409998e+00	2.224476e-08
1.420000000000000e+00	1.419998e+00	2.467402e-08
1.430000000000000e+00	1.429997e+00	2.736857e-08
1.440000000000000e+00	1.439997e+00	3.035738e-08
1.450000000000000e+00	1.449997e+00	3.367260e-08
1.460000000000000e+00	1.459996e+00	3.734985e-08
1.470000000000000e+00	1.469996e+00	4.142869e-08
1.480000000000000e+00	1.479995e+00	4.595295e-08
1.490000000000000e+00	1.489995e+00	5.097128e-08
1.500000000000000e+00	1.499994e+00	5.653763e-08
1.510000000000000e+00	1.509994e+00	6.271182e-08
1.520000000000000e+00	1.519993e+00	6.956024e-08
1.530000000000000e+00	1.529992e+00	7.715649e-08
1.540000000000000e+00	1.539991e+00	8.558222e-08
1.550000000000000e+00	1.549991e+00	9.492798e-08
1.560000000000000e+00	1.559989e+00	1.052942e-07
1.570000000000000e+00	1.569988e+00	1.167924e-07
1.580000000000000e+00	1.579987e+00	1.295460e-07
1.590000000000000e+00	1.589986e+00	1.436920e-07
1.600000000000001e+00	1.599984e+00	1.593826e-07
1.610000000000000e+00	1.609982e+00	1.767862e-07
1.620000000000000e+00	1.619980e+00	1.960898e-07
1.630000000000000e+00	1.629978e+00	2.175007e-07
1.640000000000001e+00	1.639976e+00	2.412489e-07
1.650000000000000e+00	1.649973e+00	2.675894e-07
1.660000000000000e+00	1.659970e+00	2.968050e-07
1.670000000000000e+00	1.669967e+00	3.292093e-07
1.680000000000000e+00	1.679963e+00	3.651500e-07
1.690000000000000e+00	1.689960e+00	4.050130e-07
1.700000000000000e+00	1.699955e+00	4.492256e-07
1.710000000000000e+00	1.709950e+00	4.982622e-07
1.720000000000000e+00	1.719945e+00	5.526485e-07
1.730000000000000e+00	1.729939e+00	6.129675e-07
1.740000000000000e+00	1.739932e+00	6.798653e-07
1.750000000000000e+00	1.749925e+00	7.540585e-07
1.760000000000000e+00	1.759916e+00	8.363414e-07
1.770000000000000e+00	1.769907e+00	9.275944e-07
1.780000000000000e+00	1.779897e+00	1.028793e-06
1.790000000000000e+00	1.789886e+00	1.141020e-06
1.800000000000000e+00	1.799873e+00	1.265473e-06
1.810000000000000e+00	1.809860e+00	1.403480e-06
1.820000000000000e+00	1.819844e+00	1.556514e-06
1.830000000000000e+00	1.829827e+00	1.726205e-06
1.840000000000000e+00	1.839809e+00	1.914358e-06
1.850000000000001e+00	1.849788e+00	2.122976e-06
1.860000000000000e+00	1.859765e+00	2.354271e-06
1.870000000000000e+00	1.869739e+00	2.610698e-06
1.880000000000000e+00	1.879711e+00	2.894972e-06
1.890000000000001e+00	1.889679e+00	3.210097e-06
1.900000000000000e+00	1.899644e+00	3.559398e-06
1.910000000000000e+00	1.909605e+00	3.946554e-06
1.920000000000000e+00	1.919562e+00	4.375629e-06
1.930000000000000e+00	1.929515e+00	4.851121e-06
1.940000000000000e+00	1.939462e+00	5.377997e-06
1.950000000000000e+00	1.949404e+00	5.961746e-06
1.960000000000000e+00	1.959339e+00	6.608426e-06
1.970000000000000e+00	1.969267e+00	7.324723e-06
1.980000000000000e+00	1.979188e+00	8.118014e-06
1.990000000000000e+00	1.989100e+00	8.996427e-06
2.000000000000000e+00	1.999003e+00	9.968916e-06
2.010000000000000e+00	2.008895e+00	1.104534e-05
2.020000000000000e+00	2.018776e+00	1.223654e-05
2.030000000000000e+00	2.028645e+00	1.355442e-05
2.040000000000000e+00	2.038499e+00	1.501206e-05
2.050000000000000e+00	2.048338e+00	1.662381e-05
2.060000000000000e+00	2.058159e+00	1.840536e-05
2.070000000000000e+00	2.067963e+00	2.037388e-05
2.080000000000000e+00	2.077745e+00	2.254814e-05
2.090000000000000e+00	2.087505e+00	2.494858e-05
2.100000000000001e+00	2.097240e+00	2.759746e-05
2.110000000000000e+00	2.106948e+00	3.051895e-05
2.120000000000000e+00	2.116626e+00	3.373927e-05
2.130000000000000e+00	2.126271e+00	3.728674e-05
2.140000000000001e+00	2.135881e+00	4.119193e-05
2.150000000000000e+00	2.145451e+00	4.548770e-05
2.160000000000000e+00	2.154979e+00	5.020931e-05
2.170000000000000e+00	2.164461e+00	5.539439e-05
2.180000000000000e+00	2.173892e+00	6.108305e-05
2.190000000000000e+00	2.183268e+00	6.731778e-05
2.200000000000000e+00	2.192586e+00	7.414346e-05
2.210000000000000e+00	2.201839e+00	8.160723e-05
2.220000000000000e+00	2.211024e+00	8.975838e-05
2.230000000000000e+00	2.220135e+00	9.864814e-05
2.240000000000000e+00	2.229167e+00	1.083294e-04
2.250000000000000e+00	2.238114e+00	1.188566e-04
2.260000000000000e+00	2.246972e+00	1.302850e-04
2.270000000000000e+00	2.255733e+00	1.426706e-04
2.280000000000000e+00	2.264393e+00	1.560697e-04
2.290000000000000e+00	2.272946e+00	1.705380e-04
2.300000000000000e+00	2.281387e+00	1.861306e-04
2.310000000000000e+00	2.289710e+00	2.029010e-04
2.320000000000000e+00	2.297910e+00	2.209008e-04
2.330000000000000e+00	2.305982e+00	2.401788e-04
2.340000000000000e+00	2.313922e+00	2.607811e-04
2.350000000000001e+00	2.321725e+00	2.827499e-04
2.360000000000000e+00	2.329388e+00	3.061233e-04
2.370000000000000e+00	2.336906e+00	3.309352e-04
2.380000000000000e+00	2.344279e+00	3.572143e-04
2.390000000000001e+00	2.351501e+00	3.849848e-04
2.400000000000000e+00	2.358573e+00	4.142652e-04
2.410000000000000e+00	2.365493e+00	4.450692e-04
2.420000000000000e+00	2.372260e+00	4.774051e-04
2.430000000000000e+00	2.378873e+00	5.112761e-04
2.440000000000000e+00	2.385332e+00	5.466805e-04
2.450000000000000e+00	2.391639e+00	5.836121e-04
2.460000000000000e+00	2.397794e+00	6.220601e-04
2.470000000000000e+00	2.403799e+00	6.620098e-04
2.480000000000000e+00	2.409656e+00	7.034428e-04
2.490000000000000e+00	2.415366e+00	7.463373e-04
2.500000000000000e+00	2.420933e+00	7.906689e-04
2.510000000000000e+00	2.426359e+00	8.364106e-04
2.520000000000000e+00	2.431647e+00	8.835329e-04
2.530000000000000e+00	2.436800e+00	9.320051e-04
2.540000000000000e+00	2.441821e+00	9.817949e-04
2.550000000000000e+00	2.446713e+00	1.032869e-03
2.560000000000000e+00	2.451481e+00	1.085193e-03
2.570000000000000e+00	2.456127e+00	1.138732e-03
2.580000000000000e+00	2.460655e+00	1.193452e-03
2.590000000000000e+00	2.465068e+00	1.249316e-03
2.600000000000001e+00	2.469371e+00	1.306292e-03
2.610000000000000e+00	2.473566e+00	1.364343e-03
2.620000000000000e+00	2.477656e+00	1.423437e-03
2.630000000000000e+00	2.481646e+00	1.483538e-03
2.640000000000001e+00	2.485538e+00	1.544615e-03
2.650000000000000e+00	2.489337e+00	1.606635e-03
2.660000000000000e+00	2.493043e+00	1.669567e-03
2.670000000000000e+00	2.496662e+00	1.733379e-03
2.680000000000000e+00	2.500196e+00	1.798044e-03
2.690000000000000e+00	2.503647e+00	1.863531e-03
2.700000000000000e+00	2.507019e+00	1.929812e-03
2.710000000000000e+00	2.510314e+00	1.996862e-03
2.720000000000000e+00	2.513535e+00	2.064653e-03
2.730000000000000e+00	2.516684e+00	2.133160e-03
2.740000000000000e+00	2.519764e+00	2.202360e-03
2.750000000000000e+00	2.522777e+00	2.272229e-03
2.760000000000000e+00	2.525726e+00	2.342744e-03
2.770000000000000e+00	2.528612e+00	2.413884e-03
2.780000000000000e+00	2.531437e+00	2.485628e-03
2.790000000000000e+00	2.534204e+00	2.557956e-03
2.800000000000000e+00	2.536915e+00	2.630848e-03
2.810000000000000e+00	2.539572e+00	2.704286e-03
2.820000000000000e+00	2.542175e+00	2.778253e-03
2.830000000000000e+00	2.544727e+00	2.852731e-03
2.840000000000000e+00	2.547230e+00	2.927703e-03
2.850000000000001e+00	2.549685e+00	3.003155e-03
2.860000000000000e+00	2.552093e+00	3.079070e-03
2.870000000000000e+00	2.554456e+00	3.155435e-03
2.880000000000000e+00	2.556777e+00	3.232234e-03
2.890000000000001e+00	2.559054e+00	3.309456e-03
2.900000000000000e+00	2.561291e+00	3.387087e-03
2.910000000000000e+00	2.563489e+00	3.465114e-03
2.920000000000000e+00	2.565647e+00	3.543526e-03
2.930000000000001e+00	2.567769e+00	3.622311e-03
2.940000000000000e+00	2.569854e+00	3.701458e-03
2.950000000000000e+00	2.571904e+00	3.780957e-03
2.960000000000000e+00	2.573920e+00	3.860796e-03
2.970000000000000e+00	2.575903e+00	3.940968e-03
2.980000000000000e+00	2.577854e+00	4.021461e-03
2.990000000000000e+00	2.579773e+00	4.102267e-03
3.000000000000000e+00	2.581662e+00	4.183378e-03
3.010000000000000e+00	2.583522e+00	4.264785e-03
3.020000000000000e+00	2.585352e+00	4.346479e-03
3.029999999999999e+00	2.587155e+00	4.428453e-03
3.040000000000001e+00	2.588930e+00	4.510700e-03
3.050000000000001e+00	2.590679e+00	4.593211e-03
3.060000000000000e+00	2.592402e+00	4.675981e-03
3.070000000000000e+00	2.594100e+00	4.759002e-03
3.080000000000000e+00	2.595773e+00	4.842268e-03
3.090000000000000e+00	2.597423e+00	4.925773e-03
3.100000000000000e+00	2.599049e+00	5.009510e-03
3.109999999999999e+00	2.600653e+00	5.093473e-03
3.120000000000001e+00	2.602234e+00	5.177659e-03
3.130000000000001e+00	2.603794e+00	5.262059e-03
3.140000000000001e+00	2.605333e+00	5.346669e-03
3.150000000000000e+00	2.606852e+00	5.431485e-03
3.160000000000000e+00	2.608350e+00	5.516501e-03
3.170000000000000e+00	2.609829e+00	5.601713e-03
3.180000000000000e+00	2.611289e+00	5.687115e-03
3.190000000000000e+00	2.612730e+00	5.772704e-03
3.199999999999999e+00	2.614152e+00	5.858475e-03
3.210000000000001e+00	2.615558e+00	5.944424e-03
3.220000000000001e+00	2.616945e+00	6.030547e-03
3.230000000000000e+00	2.618316e+00	6.116839e-03
3.240000000000000e+00	2.619670e+00	6.203298e-03
3.250000000000000e+00	2.621008e+00	6.289920e-03
3.260000000000000e+00	2.622330e+00	6.376700e-03
3.270000000000000e+00	2.623636e+00	6.463636e-03
3.279999999999999e+00	2.624928e+00	6.550724e-03
3.290000000000001e+00	2.626204e+00	6.637961e-03
3.300000000000001e+00	2.627466e+00	6.725343e-03
3.310000000000000e+00	2.628713e+00	6.812869e-03
